engine_id,cycle,temp_degradation,pressure_degradation,pressure_ratio,fan_speed,RUL,health_status
70,56,642.76,1404.89,552.86,47.48,81,Normal
70,57,642.66,1402.92,553.18,47.44,80,Normal
70,58,642.93,1404.67,552.83,47.67,79,Normal
70,59,642.79,1402.69,553.62,47.37,78,Normal
70,60,641.99,1413.36,553.52,47.47,77,Normal
70,61,642.67,1405.99,553.28,47.33,76,Normal
70,62,642.52,1415.45,553.4,47.47,75,Normal
70,63,642.07,1404.79,553.54,47.64,74,Normal
70,64,642.35,1414.66,552.71,47.62,73,Normal
70,65,642.31,1404.08,553.61,47.46,72,Normal
70,66,642.45,1418.84,553.44,47.58,71,Normal
70,67,643.05,1407.97,553.48,47.39,70,Normal
70,68,642.51,1409.91,553.04,47.47,69,Warning
70,69,642.64,1408.24,553.55,47.27,68,Warning
70,70,642.35,1411.22,553.15,47.58,67,Warning
70,71,642.4,1407.59,553.5,47.64,66,Warning
70,72,642.58,1416.18,553.04,47.65,65,Warning
70,73,642.95,1406.83,553.96,47.36,64,Warning
70,74,642.73,1415.3,552.76,47.53,63,Warning
70,75,642.4,1411.15,554.14,47.5,62,Warning
70,76,642.72,1405.55,553.03,47.62,61,Warning
70,77,642.6,1411.58,553.56,47.5,60,Warning
70,78,642.52,1411.55,553.2,47.37,59,Warning
70,79,642.64,1402.89,553.41,47.47,58,Warning
70,80,642.16,1407.59,553.65,47.62,57,Warning
70,81,642.96,1408.4,553.22,47.52,56,Warning
70,82,642.62,1409.09,553.73,47.59,55,Warning
70,83,642.47,1404.39,553.75,47.49,54,Warning
70,84,642.34,1418.72,553.73,47.58,53,Warning
70,85,642.58,1409.61,553.75,47.4,52,Warning
70,86,642.9,1406.46,554.17,47.55,51,Warning
70,87,643.03,1408.78,553.51,47.72,50,Warning
70,88,642.99,1408.28,552.75,47.69,49,Warning
70,89,643.08,1412.42,553.55,47.59,48,Warning
70,90,643.03,1409.68,552.39,47.5,47,Warning
70,91,642.69,1411.31,554.08,47.9,46,Warning
70,92,643.32,1409.96,553.36,47.57,45,Warning
70,93,642.53,1410.92,552.78,47.83,44,Warning
70,94,643.27,1419.28,552.53,47.67,43,Warning
70,95,642.81,1412.93,553.41,47.53,42,Warning
70,96,643.29,1409.99,552.44,47.57,41,Warning
70,97,642.77,1409.39,552.09,47.73,40,Warning
70,98,643.1,1412.86,553.36,47.84,39,Warning
70,99,643.22,1415.98,552.77,47.64,38,Warning
70,100,642.73,1412.82,552.47,47.79,37,Warning
70,101,642.8,1409.32,552.82,47.65,36,Warning
70,102,642.75,1415.13,552.82,47.67,35,Warning
70,103,642.99,1416.34,552.47,47.74,34,Warning
70,104,643.54,1410.32,552.69,47.52,33,Warning
70,105,643.0,1421.66,552.13,47.75,32,Warning
70,106,643.26,1409.21,553.05,47.7,31,Warning
70,107,643.36,1411.13,553.11,47.76,30,Warning
70,108,642.96,1407.9,552.83,47.97,29,Critical
70,109,642.6,1417.75,553.24,47.92,28,Critical
70,110,643.17,1414.75,553.3,47.88,27,Critical
70,111,642.91,1416.65,552.76,47.67,26,Critical
70,112,643.15,1417.91,552.08,47.89,25,Critical
70,113,643.04,1415.53,551.97,47.74,24,Critical
70,114,643.37,1414.01,552.39,47.99,23,Critical
70,115,643.37,1420.94,552.27,47.78,22,Critical
70,116,643.31,1424.37,552.41,47.69,21,Critical
70,117,643.5,1420.24,552.31,47.88,20,Critical
70,118,642.95,1422.24,553.02,47.73,19,Critical
70,119,643.23,1421.08,552.68,47.86,18,Critical
70,120,643.44,1424.43,552.47,47.95,17,Critical
70,121,643.45,1424.79,552.13,47.79,16,Critical
70,122,642.9,1424.63,552.43,47.87,15,Critical
70,123,643.34,1415.52,552.41,47.99,14,Critical
70,124,643.63,1424.03,552.17,48.09,13,Critical
70,125,643.51,1426.85,552.05,48.02,12,Critical
70,126,643.23,1422.67,551.92,47.96,11,Critical
70,127,643.42,1424.21,551.51,47.99,10,Critical
70,128,643.76,1425.2,552.06,47.92,9,Critical
70,129,643.73,1421.83,551.88,48.12,8,Critical
70,130,643.98,1421.86,551.98,48.03,7,Critical
70,131,643.29,1424.65,552.02,48.06,6,Critical
70,132,643.86,1423.33,551.63,48.11,5,Critical
70,133,644.1,1430.27,551.49,47.99,4,Critical
70,134,644.09,1430.21,551.7,48.07,3,Critical
70,135,643.55,1426.86,551.5,48.09,2,Critical
70,136,643.79,1427.36,551.32,48.21,1,Critical
70,137,643.39,1434.81,551.64,48.16,0,Critical
77,1,642.62,1411.32,553.71,47.55,153,Normal
77,2,642.46,1406.97,553.44,47.3,152,Normal
77,3,641.78,1400.54,553.67,47.39,151,Normal
77,4,642.71,1410.04,553.22,47.38,150,Normal
77,5,642.09,1405.8,553.73,47.56,149,Normal
77,6,642.85,1405.66,553.39,47.5,148,Normal
77,7,642.26,1417.79,553.33,47.54,147,Normal
77,8,642.4,1405.13,553.6,47.56,146,Normal
77,9,642.72,1407.47,554.43,47.53,145,Normal
77,10,642.83,1407.97,553.87,47.32,144,Normal
77,11,643.13,1407.13,553.11,47.36,143,Normal
77,12,642.3,1406.0,553.9,47.34,142,Normal
77,13,642.12,1402.71,554.04,47.48,141,Normal
77,14,642.69,1406.71,553.95,47.58,140,Normal
77,15,642.65,1404.48,553.34,47.54,139,Normal
77,16,642.6,1400.29,553.12,47.5,138,Normal
77,17,642.83,1406.36,553.7,47.46,137,Normal
77,18,642.29,1402.4,553.36,47.65,136,Normal
77,19,642.3,1404.29,553.73,47.6,135,Normal
77,20,642.78,1406.3,553.37,47.48,134,Normal
77,21,642.48,1409.51,553.29,47.44,133,Normal
77,22,642.65,1401.52,553.65,47.53,132,Normal
77,23,642.91,1405.51,553.13,47.66,131,Normal
77,24,642.78,1401.67,553.64,47.48,130,Normal
77,25,642.53,1409.97,553.94,47.46,129,Normal
77,26,642.75,1408.38,553.24,47.25,128,Normal
77,27,642.43,1403.69,553.03,47.58,127,Normal
77,28,642.81,1411.83,553.3,47.58,126,Normal
77,29,642.53,1406.42,553.21,47.84,125,Normal
77,30,642.64,1408.42,553.13,47.47,124,Normal
77,31,642.86,1410.95,554.48,47.48,123,Normal
77,32,642.58,1409.97,553.79,47.47,122,Normal
77,33,643.09,1413.26,553.28,47.48,121,Normal
77,34,642.57,1412.17,553.07,47.57,120,Normal
77,35,643.15,1411.6,553.37,47.45,119,Normal
77,36,642.86,1407.96,553.37,47.52,118,Normal
77,37,642.86,1407.27,553.79,47.39,117,Normal
77,38,642.72,1405.38,553.7,47.51,116,Normal
77,39,642.61,1404.44,553.46,47.61,115,Normal
77,40,642.44,1414.29,554.06,47.3,114,Normal
77,41,642.88,1411.2,553.64,47.61,113,Normal
77,42,642.37,1413.4,553.38,47.3,112,Normal
77,43,642.08,1407.35,553.46,47.4,111,Normal
77,44,642.44,1410.17,553.34,47.49,110,Normal
77,45,642.74,1402.95,553.49,47.66,109,Normal
77,46,642.68,1409.79,553.86,47.49,108,Normal
77,47,642.47,1409.03,553.14,47.47,107,Normal
77,48,642.42,1410.16,553.18,47.57,106,Normal
77,49,642.48,1403.2,553.46,47.49,105,Normal
77,50,642.82,1409.9,553.86,47.47,104,Normal
77,51,642.27,1409.17,553.42,47.67,103,Normal
77,52,642.49,1408.6,552.97,47.46,102,Normal
77,53,642.44,1400.69,553.8,47.61,101,Normal
77,54,642.93,1415.77,552.87,47.29,100,Normal
77,55,642.2,1405.16,553.43,47.68,99,Normal
77,56,642.37,1405.53,553.31,47.47,98,Normal
77,57,642.13,1408.03,553.4,47.5,97,Normal
77,58,642.84,1410.33,553.64,47.53,96,Normal
77,59,642.95,1414.84,553.34,47.55,95,Normal
77,60,642.97,1411.12,553.26,47.57,94,Normal
77,61,642.75,1407.62,554.26,47.58,93,Normal
77,62,642.47,1404.54,553.36,47.41,92,Normal
77,63,642.97,1411.6,552.87,47.45,91,Normal
77,64,642.98,1408.5,553.36,47.59,90,Normal
77,65,642.57,1407.15,553.51,47.42,89,Normal
77,66,642.62,1403.97,552.97,47.4,88,Normal
77,67,642.73,1400.57,552.59,47.48,87,Normal
77,68,643.13,1409.43,553.16,47.54,86,Normal
77,69,642.85,1415.08,553.67,47.66,85,Normal
77,70,642.72,1404.1,552.87,47.51,84,Normal
77,71,642.39,1410.37,553.86,47.47,83,Normal
77,72,642.67,1407.45,553.73,47.51,82,Normal
77,73,642.68,1406.97,553.35,47.39,81,Normal
77,74,642.39,1406.81,552.85,47.56,80,Normal
77,75,642.6,1408.78,552.81,47.66,79,Normal
77,76,642.63,1408.48,553.0,47.56,78,Normal
77,77,642.29,1410.47,553.14,47.5,77,Normal
77,78,643.19,1410.18,553.35,47.62,76,Normal
77,79,642.43,1413.98,553.05,47.57,75,Normal
77,80,643.81,1408.73,552.61,47.66,74,Normal
77,81,642.81,1410.62,553.67,47.6,73,Normal
77,82,642.3,1408.56,552.84,47.55,72,Normal
77,83,643.13,1413.41,553.68,47.55,71,Normal
77,84,642.88,1411.57,552.82,47.42,70,Normal
77,85,642.85,1414.03,552.85,47.48,69,Warning
77,86,643.33,1414.83,552.99,47.26,68,Warning
77,87,642.52,1410.93,553.65,47.49,67,Warning
77,88,643.05,1411.6,552.88,47.56,66,Warning
77,89,642.23,1416.13,553.01,47.55,65,Warning
77,90,642.68,1411.4,553.13,47.52,64,Warning
77,91,642.79,1410.94,552.69,47.43,63,Warning
77,92,642.93,1410.71,553.31,47.59,62,Warning
77,93,642.94,1416.97,552.65,47.66,61,Warning
77,94,642.91,1412.86,553.63,47.7,60,Warning
77,95,643.66,1413.47,553.26,47.76,59,Warning
77,96,642.85,1410.49,553.14,47.64,58,Warning
77,97,643.2,1415.41,553.11,47.65,57,Warning
77,98,643.21,1410.02,552.55,47.86,56,Warning
77,99,642.69,1419.78,552.27,47.92,55,Warning
77,100,642.58,1408.58,553.27,48.0,54,Warning
77,101,643.13,1418.41,553.54,47.55,53,Warning
77,102,642.87,1407.1,552.9,47.56,52,Warning
77,103,642.8,1418.63,552.53,47.63,51,Warning
77,104,642.61,1412.38,553.06,47.43,50,Warning
77,105,642.89,1410.11,552.9,47.57,49,Warning
77,106,642.87,1413.62,552.58,47.52,48,Warning
77,107,642.78,1416.49,552.73,47.65,47,Warning
77,108,642.97,1413.1,553.14,47.72,46,Warning
77,109,642.78,1414.81,551.93,47.68,45,Warning
77,110,643.02,1410.16,552.59,47.58,44,Warning
77,111,642.9,1413.97,552.21,47.63,43,Warning
77,112,643.05,1409.7,552.73,47.69,42,Warning
77,113,643.13,1420.67,552.87,47.93,41,Warning
77,114,643.29,1411.73,553.81,47.73,40,Warning
77,115,642.53,1418.29,553.38,47.64,39,Warning
77,116,642.97,1411.88,552.13,47.67,38,Warning
77,117,643.32,1420.44,553.16,47.64,37,Warning
77,118,643.37,1410.66,552.01,47.88,36,Warning
77,119,643.05,1420.46,553.13,47.71,35,Warning
77,120,643.01,1409.15,552.21,47.75,34,Warning
77,121,643.01,1419.72,552.49,47.93,33,Warning
77,122,642.9,1412.66,552.75,47.67,32,Warning
77,123,643.04,1416.1,553.6,47.74,31,Warning
77,124,643.03,1416.74,552.41,47.89,30,Warning
77,125,643.06,1418.51,552.11,47.81,29,Critical
77,126,642.93,1417.47,552.5,47.87,28,Critical
77,127,643.48,1424.27,552.78,47.79,27,Critical
77,128,643.2,1421.89,552.47,47.77,26,Critical
77,129,643.55,1417.15,552.49,47.87,25,Critical
77,130,643.02,1422.54,552.46,47.84,24,Critical
77,131,643.06,1412.71,552.04,47.86,23,Critical
77,132,643.38,1420.27,552.66,48.0,22,Critical
77,133,643.06,1418.03,551.9,47.65,21,Critical
77,134,643.66,1417.9,552.93,47.92,20,Critical
77,135,643.37,1419.16,552.18,47.93,19,Critical
77,136,643.98,1409.57,552.29,48.0,18,Critical
77,137,642.93,1417.29,551.79,47.97,17,Critical
77,138,643.14,1419.0,552.45,47.83,16,Critical
77,139,643.41,1419.03,551.99,47.95,15,Critical
77,140,643.24,1423.24,551.9,47.97,14,Critical
77,141,643.09,1416.6,551.73,47.86,13,Critical
77,142,643.02,1426.77,551.85,47.91,12,Critical
77,143,643.27,1421.85,552.02,47.91,11,Critical
77,144,643.87,1423.96,551.49,47.97,10,Critical
77,145,643.03,1426.0,551.31,48.07,9,Critical
77,146,643.12,1423.84,552.0,48.02,8,Critical
77,147,642.92,1419.2,551.88,48.17,7,Critical
77,148,643.52,1426.85,552.29,48.1,6,Critical
77,149,643.52,1428.06,551.19,48.03,5,Critical
77,150,643.87,1430.02,551.01,48.29,4,Critical
77,151,643.35,1425.5,552.22,48.12,3,Critical
77,152,643.79,1427.02,552.07,48.14,2,Critical
77,153,643.81,1426.15,550.82,48.26,1,Critical
77,154,643.49,1423.58,551.86,48.08,0,Critical
90,1,642.34,1394.55,553.98,47.06,153,Normal
90,2,642.33,1402.94,555.05,47.21,152,Normal
90,3,641.72,1393.65,554.24,47.13,151,Normal
90,4,642.22,1403.89,554.01,47.27,150,Normal
90,5,641.79,1402.97,554.4,47.1,149,Normal
90,6,642.57,1395.4,554.28,47.24,148,Normal
90,7,642.48,1400.42,553.48,47.25,147,Normal
90,8,642.85,1402.67,554.79,47.29,146,Normal
90,9,642.14,1399.4,554.27,47.21,145,Normal
90,10,642.21,1391.16,553.88,47.08,144,Normal
90,11,642.11,1395.12,554.86,47.34,143,Normal
90,12,642.02,1400.67,553.66,47.16,142,Normal
90,13,642.74,1407.15,554.17,47.4,141,Normal
90,14,642.28,1400.2,554.28,47.26,140,Normal
90,15,642.13,1392.74,554.09,47.12,139,Normal
90,16,642.35,1403.28,554.19,47.09,138,Normal
90,17,642.5,1395.63,554.45,47.11,137,Normal
90,18,642.65,1400.43,554.28,47.3,136,Normal
90,19,642.34,1402.02,554.34,47.25,135,Normal
90,20,641.92,1401.89,554.68,47.11,134,Normal
90,21,642.09,1397.19,553.98,47.13,133,Normal
90,22,642.42,1396.95,554.28,47.56,132,Normal
90,23,641.95,1400.84,553.96,47.23,131,Normal
90,24,642.45,1399.11,554.89,47.22,130,Normal
90,25,641.94,1401.39,554.7,47.23,129,Normal
90,26,642.08,1397.96,554.08,47.35,128,Normal
90,27,641.84,1393.48,554.86,47.11,127,Normal
90,28,642.91,1395.81,555.02,47.23,126,Normal
90,29,642.22,1396.49,554.36,47.17,125,Normal
90,30,642.73,1397.01,554.05,47.39,124,Normal
90,31,642.61,1396.23,553.6,47.1,123,Normal
90,32,641.62,1397.03,554.8,47.3,122,Normal
90,33,642.45,1406.16,553.72,47.15,121,Normal
90,34,642.2,1398.67,554.32,47.11,120,Normal
90,35,641.99,1398.09,554.97,47.19,119,Normal
90,36,642.5,1396.82,554.72,47.35,118,Normal
90,37,642.45,1402.89,554.55,47.15,117,Normal
90,38,642.55,1403.54,555.25,47.16,116,Normal
90,39,642.57,1396.09,553.56,47.09,115,Normal
90,40,642.06,1397.58,553.88,47.09,114,Normal
90,41,642.91,1402.55,553.61,47.36,113,Normal
90,42,642.24,1402.82,553.98,47.23,112,Normal
90,43,641.98,1394.86,554.79,47.36,111,Normal
90,44,642.06,1401.08,553.85,47.44,110,Normal
90,45,642.1,1395.36,553.19,47.23,109,Normal
90,46,642.19,1397.52,554.17,47.23,108,Normal
90,47,642.42,1404.73,554.5,47.15,107,Normal
90,48,641.56,1392.44,554.34,47.41,106,Normal
90,49,642.87,1396.81,554.33,47.27,105,Normal
90,50,642.12,1391.38,554.5,47.33,104,Normal
90,51,642.32,1398.27,554.84,47.24,103,Normal
90,52,641.9,1398.37,554.3,47.42,102,Normal
90,53,642.34,1400.21,554.67,47.3,101,Normal
90,54,642.54,1399.51,554.05,47.32,100,Normal
90,55,642.26,1403.95,554.43,47.08,99,Normal
90,56,642.29,1400.04,553.93,46.97,98,Normal
90,57,642.31,1398.22,554.27,47.52,97,Normal
90,58,641.91,1402.0,553.75,47.22,96,Normal
90,59,642.32,1408.35,554.22,47.39,95,Normal
90,60,642.18,1408.81,554.09,47.53,94,Normal
90,61,641.82,1400.28,553.69,47.42,93,Normal
90,62,642.26,1393.41,554.24,47.24,92,Normal
90,63,641.93,1401.01,553.88,47.28,91,Normal
90,64,642.08,1403.93,553.77,47.34,90,Normal
90,65,642.49,1398.09,554.58,47.12,89,Normal
90,66,642.34,1401.15,553.51,47.4,88,Normal
90,67,642.12,1401.71,553.87,47.24,87,Normal
90,68,641.65,1399.15,554.51,47.43,86,Normal
90,69,642.03,1396.75,554.51,47.33,85,Normal
90,70,642.07,1404.4,554.95,47.43,84,Normal
90,71,642.34,1409.67,553.83,47.43,83,Normal
90,72,642.65,1400.69,554.27,47.38,82,Normal
90,73,642.38,1401.65,553.68,47.19,81,Normal
90,74,642.33,1405.37,554.54,47.34,80,Normal
90,75,642.78,1395.81,554.13,47.22,79,Normal
90,76,642.64,1401.33,553.73,47.41,78,Normal
90,77,642.68,1399.25,553.5,47.35,77,Normal
90,78,641.94,1412.64,553.94,47.41,76,Normal
90,79,641.8,1399.43,553.62,47.31,75,Normal
90,80,642.49,1403.35,553.79,47.41,74,Normal
90,81,642.37,1398.67,553.74,47.29,73,Normal
90,82,642.0,1404.25,553.9,47.32,72,Normal
90,83,642.37,1405.97,553.18,47.6,71,Normal
90,84,642.35,1399.4,553.98,47.39,70,Normal
90,85,642.55,1400.34,553.58,47.53,69,Warning
90,86,642.97,1404.39,553.98,47.45,68,Warning
90,87,642.2,1404.79,554.28,47.62,67,Warning
90,88,643.13,1404.56,553.56,47.46,66,Warning
90,89,642.57,1404.5,553.92,47.3,65,Warning
90,90,642.8,1403.46,554.08,47.29,64,Warning
90,91,642.54,1399.36,554.03,47.51,63,Warning
90,92,642.46,1403.68,552.95,47.39,62,Warning
90,93,642.76,1408.8,554.22,47.56,61,Warning
90,94,642.55,1415.2,554.13,47.33,60,Warning
90,95,642.11,1407.07,552.82,47.33,59,Warning
90,96,642.49,1407.53,553.59,47.58,58,Warning
90,97,641.96,1414.76,553.99,47.4,57,Warning
90,98,642.21,1408.32,554.35,47.57,56,Warning
90,99,642.76,1397.45,553.8,47.39,55,Warning
90,100,642.25,1400.81,553.99,47.44,54,Warning
90,101,642.53,1405.43,553.7,47.52,53,Warning
90,102,642.6,1406.13,553.32,47.5,52,Warning
90,103,642.12,1404.3,553.1,47.18,51,Warning
90,104,642.2,1406.61,553.37,47.48,50,Warning
90,105,642.58,1405.73,552.96,47.47,49,Warning
90,106,642.3,1415.06,553.49,47.59,48,Warning
90,107,641.99,1406.53,553.36,47.51,47,Warning
90,108,642.51,1409.45,553.53,47.49,46,Warning
90,109,642.65,1406.44,553.59,47.5,45,Warning
90,110,643.06,1411.78,554.28,47.57,44,Warning
90,111,642.49,1401.74,553.38,47.45,43,Warning
90,112,642.8,1405.98,552.94,47.52,42,Warning
90,113,642.59,1407.6,553.57,47.52,41,Warning
90,114,643.25,1407.1,553.14,47.64,40,Warning
90,115,642.85,1413.08,553.76,47.56,39,Warning
90,116,642.68,1403.74,552.82,47.7,38,Warning
90,117,642.6,1408.12,554.02,47.58,37,Warning
90,118,642.46,1409.57,553.58,47.4,36,Warning
90,119,642.75,1406.44,552.8,47.67,35,Warning
90,120,643.56,1417.51,553.19,47.65,34,Warning
90,121,642.33,1410.16,553.77,47.48,33,Warning
90,122,642.57,1411.62,553.14,47.54,32,Warning
90,123,642.45,1411.66,552.79,47.51,31,Warning
90,124,642.51,1411.91,552.21,47.8,30,Warning
90,125,642.93,1411.49,552.48,47.66,29,Critical
90,126,643.28,1410.46,552.61,47.65,28,Critical
90,127,642.82,1411.92,553.45,47.7,27,Critical
90,128,643.28,1410.35,552.6,47.72,26,Critical
90,129,642.78,1414.24,552.07,47.78,25,Critical
90,130,643.3,1415.28,552.59,47.89,24,Critical
90,131,643.2,1415.12,552.8,47.81,23,Critical
90,132,642.98,1408.18,553.0,47.75,22,Critical
90,133,642.87,1408.64,551.96,47.72,21,Critical
90,134,643.57,1416.61,552.4,47.93,20,Critical
90,135,643.18,1421.16,552.47,47.74,19,Critical
90,136,642.67,1420.16,552.26,47.94,18,Critical
90,137,643.24,1416.45,552.18,47.71,17,Critical
90,138,643.0,1413.53,552.33,47.82,16,Critical
90,139,643.37,1422.74,552.2,47.96,15,Critical
90,140,642.9,1416.95,552.91,47.89,14,Critical
90,141,643.79,1417.43,551.64,48.05,13,Critical
90,142,643.16,1422.81,551.58,48.03,12,Critical
90,143,644.01,1421.25,551.8,47.88,11,Critical
90,144,643.35,1413.4,552.22,47.93,10,Critical
90,145,643.45,1419.19,552.2,47.94,9,Critical
90,146,643.35,1419.16,552.49,48.06,8,Critical
90,147,643.61,1419.91,551.76,48.02,7,Critical
90,148,643.24,1421.9,551.9,48.05,6,Critical
90,149,643.12,1425.79,550.95,48.02,5,Critical
90,150,643.6,1420.57,551.07,48.11,4,Critical
90,151,643.64,1426.44,550.62,47.8,3,Critical
90,152,644.0,1422.35,551.75,48.09,2,Critical
90,153,643.44,1429.5,551.24,48.26,1,Critical
90,154,643.6,1434.02,550.77,48.4,0,Critical
91,1,643.41,1411.03,554.53,47.69,134,Normal
91,2,642.74,1405.48,552.66,47.62,133,Normal
91,3,642.61,1409.55,553.16,47.49,132,Normal
91,4,643.28,1409.82,553.26,47.48,131,Normal
91,5,643.03,1406.69,553.24,47.49,130,Normal
91,6,642.93,1411.41,553.08,47.54,129,Normal
91,7,643.0,1408.83,553.63,47.73,128,Normal
91,8,642.82,1411.72,552.44,47.54,127,Normal
91,9,643.29,1406.03,553.25,47.64,126,Normal
91,10,642.76,1414.98,553.24,47.48,125,Normal
91,11,643.02,1411.35,553.03,47.73,124,Normal
91,12,642.8,1406.29,553.24,47.45,123,Normal
91,13,642.81,1409.2,552.88,47.67,122,Normal
91,14,642.83,1407.79,553.61,47.68,121,Normal
91,15,642.05,1410.76,553.69,47.81,120,Normal
91,16,642.18,1409.89,553.05,47.75,119,Normal
91,17,643.25,1417.97,553.3,47.7,118,Normal
91,18,642.81,1407.15,553.72,47.57,117,Normal
91,19,642.96,1411.79,553.59,47.64,116,Normal
91,20,642.74,1404.18,552.95,47.59,115,Normal
91,21,642.41,1410.08,552.99,47.57,114,Normal
91,22,642.28,1412.68,553.43,47.72,113,Normal
91,23,643.04,1401.96,552.27,47.58,112,Normal
91,24,643.32,1418.55,552.56,47.57,111,Normal
91,25,642.8,1415.18,553.17,47.47,110,Normal
91,26,642.27,1411.07,552.57,47.69,109,Normal
91,27,643.01,1409.74,552.75,47.57,108,Normal
91,28,642.17,1408.2,553.07,47.62,107,Normal
91,29,642.81,1416.34,552.73,47.65,106,Normal
91,30,642.77,1411.04,552.63,47.76,105,Normal
91,31,643.14,1411.22,553.08,47.64,104,Normal
91,32,642.68,1415.85,552.39,47.63,103,Normal
91,33,642.98,1412.48,553.11,47.66,102,Normal
91,34,642.85,1407.43,552.9,47.64,101,Normal
91,35,642.87,1411.63,552.67,47.69,100,Normal
91,36,642.64,1409.01,553.49,47.53,99,Normal
91,37,642.45,1411.27,552.36,47.61,98,Normal
91,38,642.42,1416.45,552.82,47.75,97,Normal
91,39,642.64,1415.49,553.77,47.78,96,Normal
91,40,642.66,1412.1,552.34,47.61,95,Normal
91,41,642.68,1411.17,552.55,47.49,94,Normal
91,42,643.45,1410.54,553.42,47.75,93,Normal
91,43,642.61,1411.55,552.62,47.6,92,Normal
91,44,642.92,1407.6,552.88,47.51,91,Normal
91,45,643.07,1409.09,553.11,47.77,90,Normal
91,46,642.87,1410.16,553.43,47.85,89,Normal
91,47,643.05,1415.67,553.38,47.61,88,Normal
91,48,643.16,1411.17,553.61,47.64,87,Normal
91,49,642.37,1416.56,552.67,47.72,86,Normal
91,50,643.11,1417.34,553.41,47.61,85,Normal
91,51,643.14,1415.3,552.98,47.41,84,Normal
91,52,642.77,1409.98,553.01,47.6,83,Normal
91,53,642.83,1416.16,552.41,47.6,82,Normal
91,54,643.1,1413.31,552.24,47.72,81,Normal
91,55,642.3,1420.09,552.73,47.73,80,Normal
91,56,642.78,1416.55,553.21,47.71,79,Normal
91,57,643.21,1415.11,553.23,47.77,78,Normal
91,58,642.35,1410.09,552.78,47.79,77,Normal
91,59,643.22,1417.65,552.99,47.84,76,Normal
91,60,642.67,1412.12,552.77,47.59,75,Normal
91,61,642.92,1413.74,553.25,47.68,74,Normal
91,62,643.09,1411.01,553.35,47.61,73,Normal
91,63,642.57,1412.42,553.32,47.61,72,Normal
91,64,643.36,1415.97,552.96,47.65,71,Normal
91,65,642.74,1420.12,552.67,47.67,70,Normal
91,66,642.94,1413.08,553.19,47.61,69,Warning
91,67,642.95,1418.3,552.15,47.69,68,Warning
91,68,643.42,1413.96,552.28,47.68,67,Warning
91,69,642.89,1412.75,552.9,47.79,66,Warning
91,70,642.51,1415.21,552.22,47.71,65,Warning
91,71,642.78,1412.34,552.53,47.89,64,Warning
91,72,643.35,1412.89,552.89,47.43,63,Warning
91,73,643.2,1416.51,553.02,47.56,62,Warning
91,74,643.13,1410.43,553.38,47.81,61,Warning
91,75,643.05,1419.39,552.04,47.71,60,Warning
91,76,643.12,1411.68,552.25,47.62,59,Warning
91,77,643.09,1416.33,553.38,47.72,58,Warning
91,78,643.18,1419.84,552.19,47.88,57,Warning
91,79,643.39,1416.28,552.6,47.56,56,Warning
91,80,642.73,1414.96,552.35,47.7,55,Warning
91,81,642.49,1412.47,552.75,47.77,54,Warning
91,82,643.16,1414.51,552.74,47.73,53,Warning
91,83,642.93,1416.2,553.15,47.95,52,Warning
91,84,642.55,1414.22,552.52,47.74,51,Warning
91,85,643.33,1421.05,552.77,47.55,50,Warning
91,86,642.29,1414.52,553.2,47.89,49,Warning
91,87,643.61,1417.57,553.04,47.85,48,Warning
91,88,643.0,1419.12,552.63,47.86,47,Warning
91,89,643.31,1417.24,553.11,47.88,46,Warning
91,90,642.84,1415.55,553.25,47.8,45,Warning
91,91,643.3,1420.89,553.2,47.54,44,Warning
91,92,642.61,1413.01,551.64,47.76,43,Warning
91,93,642.47,1421.98,552.18,47.76,42,Warning
91,94,643.07,1419.99,552.53,47.7,41,Warning
91,95,643.44,1421.47,552.58,47.91,40,Warning
91,96,642.74,1417.81,552.18,47.62,39,Warning
91,97,643.35,1414.77,552.53,47.73,38,Warning
91,98,643.28,1417.63,552.56,47.74,37,Warning
91,99,643.27,1419.08,552.11,47.9,36,Warning
91,100,643.15,1426.6,551.7,47.81,35,Warning
91,101,643.1,1430.17,552.43,47.85,34,Warning
91,102,642.8,1414.5,552.64,47.82,33,Warning
91,103,643.54,1416.64,552.78,47.73,32,Warning
91,104,643.09,1415.48,551.77,47.81,31,Warning
91,105,643.63,1421.02,552.09,47.89,30,Warning
91,106,643.07,1422.37,552.16,48.06,29,Critical
91,107,643.34,1422.7,552.72,47.91,28,Critical
91,108,642.79,1422.55,552.22,47.82,27,Critical
91,109,643.34,1426.58,552.11,47.88,26,Critical
91,110,643.2,1417.25,552.4,48.09,25,Critical
91,111,642.93,1420.46,552.44,48.12,24,Critical
91,112,643.12,1424.38,552.43,48.06,23,Critical
91,113,643.73,1429.21,552.18,47.94,22,Critical
91,114,643.64,1427.84,552.34,47.93,21,Critical
91,115,643.18,1411.61,552.32,47.76,20,Critical
91,116,643.39,1423.9,551.9,48.08,19,Critical
91,117,642.97,1412.51,552.36,48.02,18,Critical
91,118,644.11,1420.95,551.87,47.93,17,Critical
91,119,643.88,1423.44,551.95,48.06,16,Critical
91,120,643.05,1428.11,552.11,47.97,15,Critical
91,121,643.76,1428.75,551.92,47.99,14,Critical
91,122,643.61,1422.19,552.14,48.2,13,Critical
91,123,643.8,1420.64,552.01,47.99,12,Critical
91,124,643.38,1429.54,551.24,48.02,11,Critical
91,125,643.49,1428.12,551.89,48.08,10,Critical
91,126,643.63,1428.66,552.02,48.16,9,Critical
